             Din           counts             Dout           counts-1.066556e+01            0 -2.397940e+00            0
-3.783261e+00            9 -1.131608e+00            0
-3.728640e+00            7 -1.121558e+00            0
-3.674019e+00           10 -1.111508e+00            0
-3.619397e+00            9 -1.101458e+00            0
-3.564776e+00            6 -1.091407e+00            0
-3.510154e+00            9 -1.081357e+00            0
-3.455533e+00            5 -1.071307e+00            0
-3.400911e+00            4 -1.061257e+00            0
-3.346290e+00            7 -1.051206e+00            0
-3.291669e+00            3 -1.041156e+00            0
-3.237047e+00            7 -1.031106e+00            0
-3.182426e+00            8 -1.021056e+00            0
-3.127804e+00            8 -1.011005e+00            0
-3.073183e+00           11 -1.000955e+00            0
-3.018562e+00            7 -9.909048e-01            0
-2.963940e+00            5 -9.808546e-01            0
-2.909319e+00            9 -9.708043e-01            0
-2.854697e+00           13 -9.607541e-01            0
-2.800076e+00           15 -9.507038e-01            0
-2.745454e+00           14 -9.406536e-01            0
-2.690833e+00           19 -9.306033e-01            0
-2.636212e+00           13 -9.205531e-01            0
-2.581590e+00           14 -9.105028e-01            0
-2.526969e+00           12 -9.004526e-01            0
-2.472347e+00           15 -8.904023e-01            0
-2.417726e+00           16 -8.803521e-01            0
-2.363105e+00           18 -8.703018e-01            0
-2.308483e+00           14 -8.602516e-01            0
-2.253862e+00           19 -8.502013e-01            0
-2.199240e+00           15 -8.401511e-01            0
-2.144619e+00           11 -8.301008e-01            0
-2.089998e+00           22 -8.200506e-01            0
-2.035376e+00           22 -8.100003e-01            0
-1.980755e+00           20 -7.999501e-01            0
-1.926133e+00           25 -7.898998e-01            0
-1.871512e+00           26 -7.798496e-01            0
-1.816890e+00           25 -7.697993e-01            0
-1.762269e+00           20 -7.597491e-01            0
-1.707648e+00           23 -7.496988e-01            0
-1.653026e+00           32 -7.396486e-01            0
-1.598405e+00           23 -7.295983e-01            0
-1.543783e+00           32 -7.195480e-01            0
-1.489162e+00           34 -7.094978e-01            0
-1.434541e+00           25 -6.994475e-01            0
-1.379919e+00           38 -6.893973e-01            0
-1.325298e+00           42 -6.793470e-01            0
-1.270676e+00           32 -6.692968e-01            0
-1.216055e+00           44 -6.592465e-01            0
-1.161433e+00           43 -6.491963e-01            0
-1.106812e+00           39 -6.391460e-01            0
-1.052191e+00           44 -6.290958e-01            0
-9.975693e-01           37 -6.190455e-01            0
-9.429478e-01           46 -6.089953e-01            0
-8.883264e-01           51 -5.989450e-01            0
-8.337050e-01           12 -5.888948e-01            0
-7.790836e-01            0 -5.788445e-01            0
-7.244622e-01            0 -5.687943e-01            0
-6.698408e-01            0 -5.587440e-01            0
-6.152194e-01            0 -5.486938e-01            0
-5.605979e-01            0 -5.386435e-01            0
-5.059765e-01            0 -5.285933e-01            0
-4.513551e-01            0 -5.185430e-01            0
-3.967337e-01            0 -5.084928e-01            0
-3.421123e-01            0 -4.984425e-01            0
-2.874909e-01            0 -4.883923e-01            0
-2.328695e-01            0 -4.783420e-01            0
-1.782481e-01            0 -4.682918e-01            0
-1.236266e-01            0 -4.582415e-01            0
-6.900523e-02            0 -4.481913e-01            0
-1.438381e-02            0 -4.381410e-01            0
4.023760e-02            0 -4.280908e-01            0
9.485901e-02            0 -4.180405e-01            0
1.494804e-01            0 -4.079903e-01            0
2.041018e-01            0 -3.979400e-01            0
