             Din           counts             Dout           counts-1.241949e+01            0 -2.397940e+00            0
-4.427676e+00            4 -1.131608e+00            0
-4.364248e+00            6 -1.121558e+00            0
-4.300821e+00            4 -1.111508e+00            0
-4.237394e+00            2 -1.101458e+00            0
-4.173967e+00            7 -1.091407e+00            0
-4.110540e+00            4 -1.081357e+00            0
-4.047113e+00            5 -1.071307e+00            0
-3.983686e+00            2 -1.061257e+00            0
-3.920258e+00            6 -1.051206e+00            0
-3.856831e+00            8 -1.041156e+00            0
-3.793404e+00            6 -1.031106e+00            0
-3.729977e+00           10 -1.021056e+00            0
-3.666550e+00            8 -1.011005e+00            0
-3.603123e+00            1 -1.000955e+00            0
-3.539696e+00            9 -9.909048e-01            0
-3.476269e+00            4 -9.808546e-01            0
-3.412841e+00            5 -9.708043e-01            0
-3.349414e+00           14 -9.607541e-01            0
-3.285987e+00            9 -9.507038e-01            0
-3.222560e+00            7 -9.406536e-01            0
-3.159133e+00            8 -9.306033e-01            0
-3.095706e+00           16 -9.205531e-01            0
-3.032279e+00            5 -9.105028e-01            0
-2.968851e+00           15 -9.004526e-01            0
-2.905424e+00           16 -8.904023e-01            0
-2.841997e+00           12 -8.803521e-01            0
-2.778570e+00            8 -8.703018e-01            0
-2.715143e+00            9 -8.602516e-01            0
-2.651716e+00           18 -8.502013e-01            0
-2.588289e+00           15 -8.401511e-01            0
-2.524862e+00           18 -8.301008e-01            0
-2.461434e+00           22 -8.200506e-01            0
-2.398007e+00           23 -8.100003e-01            0
-2.334580e+00           21 -7.999501e-01            0
-2.271153e+00           23 -7.898998e-01            0
-2.207726e+00           23 -7.798496e-01            0
-2.144299e+00           22 -7.697993e-01            0
-2.080872e+00           26 -7.597491e-01            0
-2.017444e+00           17 -7.496988e-01            0
-1.954017e+00           24 -7.396486e-01            0
-1.890590e+00           24 -7.295983e-01            0
-1.827163e+00           32 -7.195480e-01            0
-1.763736e+00           23 -7.094978e-01            0
-1.700309e+00           33 -6.994475e-01            0
-1.636882e+00           20 -6.893973e-01            0
-1.573455e+00           32 -6.793470e-01            0
-1.510027e+00           36 -6.692968e-01            0
-1.446600e+00           43 -6.592465e-01            0
-1.383173e+00           33 -6.491963e-01            0
-1.319746e+00           55 -6.391460e-01            0
-1.256319e+00           44 -6.290958e-01            0
-1.192892e+00           45 -6.190455e-01            0
-1.129465e+00           42 -6.089953e-01            0
-1.066037e+00           56 -5.989450e-01            0
-1.002610e+00           46 -5.888948e-01            0
-9.391832e-01           55 -5.788445e-01            0
-8.757560e-01           49 -5.687943e-01            0
-8.123289e-01            0 -5.587440e-01            0
-7.489018e-01            0 -5.486938e-01            0
-6.854746e-01            0 -5.386435e-01            0
-6.220475e-01            0 -5.285933e-01            0
-5.586204e-01            0 -5.185430e-01            0
-4.951932e-01            0 -5.084928e-01            0
-4.317661e-01            0 -4.984425e-01            0
-3.683390e-01            0 -4.883923e-01            0
-3.049118e-01            0 -4.783420e-01            0
-2.414847e-01            0 -4.682918e-01            0
-1.780576e-01            0 -4.582415e-01            0
-1.146304e-01            0 -4.481913e-01            0
-5.120330e-02            0 -4.381410e-01            0
1.222383e-02            0 -4.280908e-01            0
7.565096e-02            0 -4.180405e-01            0
1.390781e-01            0 -4.079903e-01            0
2.025052e-01            0 -3.979400e-01            0
