 half-FRAP
0 0.05621
7.01 0.09933
17 0.10344
27 0.1423
37 0.13204
47 0.16921
57 0.20962
67 0.21271
77 0.22649
87 0.19381
97 0.23388
107.01 0.26866
117.01 0.24388
127.01 0.23595
137.01 0.2922
147.01 0.27402
157.01 0.296
167.01 0.40239
177.01 0.41914
187.02 0.35678
197.02 0.35143
207.02 0.3312
217.02 0.32083
227.02 0.34733
237.02 0.36157
247.02 0.42408
257.02 0.47088
267.02 0.3953
277.02 0.44982
287.02 0.40876
